26/11/2007;12:48:00;1.702;0.056;238.140;7.200;0.000;0.000;18.000
26/11/2007;12:49:00;1.764;0.122;237.850;7.400;0.000;0.000;17.000
26/11/2007;12:50:00;1.664;0.100;239.050;7.000;0.000;0.000;18.000
26/11/2007;12:51:00;1.550;0.052;238.720;6.600;0.000;0.000;17.000
26/11/2007;12:52:00;1.634;0.166;238.820;6.800;0.000;0.000;18.000
26/11/2007;12:53:00;1.630;0.166;238.720;6.800;0.000;0.000;17.000
26/11/2007;12:54:00;1.630;0.168;239.330;6.800;0.000;0.000;18.000
26/11/2007;12:55:00;1.628;0.168;239.330;6.800;0.000;0.000;17.000
26/11/2007;12:56:00;1.612;0.162;238.030;6.800;0.000;0.000;18.000
26/11/2007;12:57:00;1.614;0.168;238.490;6.800;0.000;0.000;17.000
26/11/2007;12:58:00;1.614;0.168;238.750;6.800;0.000;0.000;17.000
26/11/2007;12:59:00;1.614;0.168;238.650;6.800;0.000;0.000;18.000
26/11/2007;13:00:00;1.626;0.172;239.810;6.800;0.000;0.000;17.000
26/11/2007;13:01:00;1.612;0.168;238.930;6.800;0.000;0.000;18.000
26/11/2007;13:02:00;1.952;0.240;238.720;8.800;0.000;0.000;17.000
26/11/2007;13:03:00;2.232;0.180;238.940;10.000;0.000;0.000;18.000
26/11/2007;13:04:00;1.548;0.066;238.930;6.400;0.000;0.000;17.000
26/11/2007;13:05:00;1.546;0.066;239.040;6.400;0.000;0.000;18.000
26/11/2007;13:06:00;1.540;0.064;238.350;6.400;0.000;0.000;17.000
26/11/2007;13:07:00;1.538;0.064;238.160;6.400;0.000;0.000;18.000
26/11/2007;13:08:00;1.536;0.062;238.270;6.400;0.000;0.000;17.000
26/11/2007;13:09:00;1.544;0.066;239.020;6.400;0.000;0.000;18.000
26/11/2007;13:10:00;1.548;0.068;239.550;6.400;0.000;0.000;17.000
26/11/2007;13:11:00;1.558;0.070;240.210;6.400;0.000;0.000;18.000
26/11/2007;13:12:00;1.548;0.068;239.530;6.400;0.000;0.000;18.000
26/11/2007;13:13:00;1.556;0.072;240.330;6.400;0.000;0.000;17.000
26/11/2007;13:14:00;1.554;0.070;239.780;6.400;0.000;0.000;18.000
26/11/2007;13:15:00;1.502;0.000;239.070;6.400;0.000;0.000;17.000
26/11/2007;13:16:00;1.440;0.062;237.990;6.000;0.000;0.000;18.000
26/11/2007;13:17:00;1.446;0.062;238.540;6.000;0.000;0.000;17.000
26/11/2007;13:18:00;1.444;0.062;238.320;6.000;0.000;0.000;18.000
26/11/2007;13:19:00;1.450;0.062;238.850;6.000;0.000;0.000;17.000
26/11/2007;13:20:00;1.464;0.064;239.010;6.200;0.000;0.000;18.000
26/11/2007;13:21:00;1.472;0.064;239.250;6.200;0.000;0.000;17.000
26/11/2007;13:22:00;1.464;0.064;239.510;6.200;0.000;0.000;18.000
26/11/2007;13:23:00;1.276;0.052;239.130;5.200;0.000;0.000;17.000
26/11/2007;13:24:00;1.276;0.052;239.480;5.200;0.000;0.000;18.000
26/11/2007;13:25:00;1.280;0.050;239.880;5.200;0.000;0.000;18.000
26/11/2007;13:26:00;1.284;0.050;240.310;5.200;0.000;0.000;17.000
26/11/2007;13:27:00;1.280;0.050;239.790;5.200;0.000;0.000;18.000
26/11/2007;13:28:00;1.284;0.050;240.300;5.200;0.000;0.000;18.000
26/11/2007;13:29:00;1.286;0.048;240.510;5.200;0.000;0.000;17.000
26/11/2007;13:30:00;1.350;0.000;240.360;5.600;0.000;0.000;18.000
26/11/2007;13:31:00;1.354;0.050;239.900;5.600;0.000;0.000;18.000
26/11/2007;13:32:00;1.354;0.050;239.780;5.600;0.000;0.000;17.000
26/11/2007;13:33:00;1.346;0.048;239.010;5.600;0.000;0.000;18.000
26/11/2007;13:34:00;1.334;0.046;237.940;5.600;0.000;0.000;17.000
26/11/2007;13:35:00;1.350;0.050;239.590;5.600;0.000;0.000;18.000
26/11/2007;13:36:00;1.340;0.048;238.730;5.600;0.000;0.000;17.000
26/11/2007;13:37:00;1.336;0.048;238.610;5.600;0.000;0.000;18.000
26/11/2007;13:38:00;1.342;0.050;239.290;5.600;0.000;0.000;17.000
26/11/2007;13:39:00;1.350;0.052;240.060;5.600;0.000;0.000;18.000
26/11/2007;13:40:00;1.392;0.078;240.210;5.800;0.000;0.000;18.000
26/11/2007;13:41:00;1.468;0.186;240.380;6.000;0.000;0.000;17.000
26/11/2007;13:42:00;1.450;0.164;240.330;6.000;0.000;0.000;18.000
26/11/2007;13:43:00;1.390;0.082;239.990;5.800;0.000;0.000;18.000
26/11/2007;13:44:00;1.382;0.080;239.740;5.600;0.000;0.000;17.000
26/11/2007;13:45:00;1.370;0.076;239.010;5.600;0.000;0.000;18.000
26/11/2007;13:46:00;1.368;0.076;238.960;5.600;0.000;0.000;17.000
26/11/2007;13:47:00;1.366;0.076;238.820;5.600;0.000;0.000;18.000
26/11/2007;13:48:00;1.368;0.076;239.000;5.600;0.000;0.000;17.000
26/11/2007;13:49:00;1.366;0.076;238.990;5.600;0.000;0.000;18.000
26/11/2007;13:50:00;1.368;0.076;239.180;5.600;0.000;0.000;17.000
26/11/2007;13:51:00;1.378;0.080;240.240;5.600;0.000;0.000;18.000
26/11/2007;13:52:00;1.374;0.080;239.920;5.600;0.000;0.000;18.000
26/11/2007;13:53:00;1.404;0.110;239.280;5.800;0.000;0.000;17.000
26/11/2007;13:54:00;1.454;0.202;239.980;6.000;0.000;1.000;18.000
26/11/2007;13:55:00;1.462;0.202;239.980;6.000;0.000;1.000;18.000
26/11/2007;13:56:00;1.448;0.178;240.310;6.000;0.000;2.000;17.000
26/11/2007;13:57:00;1.356;0.066;238.670;5.600;0.000;1.000;18.000
26/11/2007;13:58:00;1.346;0.064;237.690;5.600;0.000;1.000;17.000
26/11/2007;13:59:00;1.370;0.070;239.850;5.600;0.000;2.000;18.000
26/11/2007;14:00:00;1.374;0.072;240.340;5.600;0.000;1.000;18.000
26/11/2007;14:01:00;1.374;0.072;240.440;5.600;0.000;2.000;17.000
26/11/2007;14:02:00;1.368;0.072;240.260;5.600;0.000;1.000;18.000
26/11/2007;14:03:00;1.366;0.070;240.300;5.600;0.000;1.000;18.000
26/11/2007;14:04:00;1.364;0.070;240.140;5.600;0.000;2.000;17.000
26/11/2007;14:05:00;1.368;0.072;240.640;5.600;0.000;1.000;18.000
26/11/2007;14:06:00;1.372;0.072;241.030;5.600;0.000;2.000;18.000
26/11/2007;14:07:00;1.370;0.072;241.040;5.600;0.000;1.000;18.000
26/11/2007;14:08:00;1.304;0.000;240.210;5.400;0.000;0.000;17.000
26/11/2007;14:09:00;1.288;0.048;240.670;5.200;0.000;0.000;18.000
26/11/2007;14:10:00;1.302;0.046;241.360;5.400;0.000;0.000;18.000
26/11/2007;14:11:00;1.300;0.046;241.320;5.400;0.000;0.000;18.000
26/11/2007;14:12:00;1.296;0.048;240.890;5.400;0.000;0.000;18.000
26/11/2007;14:13:00;1.290;0.048;240.340;5.200;0.000;0.000;17.000
26/11/2007;14:14:00;1.356;0.000;240.220;5.600;0.000;0.000;18.000
26/11/2007;14:15:00;0.866;0.060;240.970;4.200;0.000;0.000;11.000
26/11/2007;14:16:00;0.304;0.070;242.340;1.200;0.000;0.000;0.000
26/11/2007;14:17:00;0.302;0.068;241.820;1.200;0.000;0.000;0.000
26/11/2007;14:18:00;0.294;0.066;241.340;1.200;0.000;0.000;0.000
26/11/2007;14:19:00;0.292;0.064;240.540;1.200;0.000;0.000;0.000
26/11/2007;14:20:00;0.292;0.066;241.410;1.200;0.000;0.000;0.000
26/11/2007;14:21:00;0.292;0.066;241.660;1.200;0.000;0.000;0.000
26/11/2007;14:22:00;0.350;0.126;242.000;1.600;0.000;0.000;0.000
26/11/2007;14:23:00;0.400;0.202;242.170;1.800;0.000;0.000;0.000
26/11/2007;14:24:00;0.398;0.206;242.960;1.800;0.000;0.000;0.000
26/11/2007;14:25:00;0.404;0.208;243.280;1.800;0.000;0.000;0.000
26/11/2007;14:26:00;0.356;0.138;243.670;1.600;0.000;0.000;0.000
26/11/2007;14:27:00;0.332;0.102;243.260;1.400;0.000;0.000;0.000
26/11/2007;14:28:00;0.328;0.100;242.760;1.400;0.000;0.000;0.000
26/11/2007;14:29:00;0.326;0.098;242.310;1.400;0.000;0.000;0.000
26/11/2007;14:30:00;0.320;0.100;242.560;1.400;0.000;0.000;0.000
26/11/2007;14:31:00;0.318;0.098;242.300;1.400;0.000;0.000;0.000
26/11/2007;14:32:00;0.316;0.098;242.280;1.400;0.000;0.000;0.000
26/11/2007;14:33:00;0.316;0.096;241.780;1.400;0.000;0.000;0.000
26/11/2007;14:34:00;0.312;0.092;240.370;1.400;0.000;0.000;0.000
26/11/2007;14:35:00;0.316;0.098;242.230;1.400;0.000;0.000;0.000
26/11/2007;14:36:00;0.316;0.102;243.150;1.400;0.000;0.000;0.000
26/11/2007;14:37:00;0.316;0.100;242.920;1.400;0.000;0.000;0.000
26/11/2007;14:38:00;0.244;0.000;242.760;1.000;0.000;0.000;0.000
26/11/2007;14:39:00;0.220;0.000;243.100;1.000;0.000;0.000;0.000
26/11/2007;14:40:00;0.228;0.000;243.150;1.000;0.000;0.000;0.000
26/11/2007;14:41:00;0.224;0.000;242.530;1.000;0.000;0.000;0.000
26/11/2007;14:42:00;0.220;0.000;243.130;1.000;0.000;0.000;0.000
26/11/2007;14:43:00;0.220;0.000;243.150;1.000;0.000;0.000;0.000
26/11/2007;14:44:00;0.220;0.000;243.100;1.000;0.000;0.000;0.000
26/11/2007;14:45:00;0.220;0.000;243.060;1.000;0.000;0.000;0.000
26/11/2007;14:46:00;0.220;0.000;243.040;1.000;0.000;0.000;0.000
26/11/2007;14:47:00;0.222;0.000;243.370;1.000;0.000;0.000;0.000
26/11/2007;14:48:00;0.220;0.000;242.830;1.000;0.000;0.000;0.000
26/11/2007;14:49:00;0.220;0.000;242.990;1.000;0.000;0.000;0.000
26/11/2007;14:50:00;0.222;0.000;243.650;1.000;0.000;0.000;0.000
26/11/2007;14:51:00;0.222;0.000;244.200;1.000;0.000;0.000;0.000
26/11/2007;14:52:00;0.222;0.000;244.270;1.000;0.000;0.000;0.000
26/11/2007;14:53:00;0.222;0.000;244.240;1.000;0.000;0.000;0.000
26/11/2007;14:54:00;0.222;0.000;243.770;1.000;0.000;0.000;0.000
26/11/2007;14:55:00;0.222;0.000;244.050;1.000;0.000;0.000;0.000
26/11/2007;14:56:00;0.222;0.000;243.700;1.000;0.000;0.000;0.000
26/11/2007;14:57:00;0.222;0.000;243.430;1.000;0.000;0.000;0.000
26/11/2007;14:58:00;0.272;0.000;242.630;1.200;0.000;0.000;0.000
26/11/2007;14:59:00;0.298;0.070;242.540;1.200;0.000;0.000;0.000
26/11/2007;15:00:00;0.300;0.072;243.350;1.200;0.000;0.000;0.000
26/11/2007;15:01:00;0.302;0.074;244.040;1.200;0.000;0.000;0.000
26/11/2007;15:02:00;0.300;0.074;243.700;1.200;0.000;0.000;0.000
26/11/2007;15:03:00;0.298;0.074;243.540;1.200;0.000;0.000;0.000
26/11/2007;15:04:00;0.408;0.198;244.360;1.800;0.000;0.000;0.000
26/11/2007;15:05:00;0.408;0.214;244.580;1.800;0.000;0.000;0.000
26/11/2007;15:06:00;0.404;0.216;244.920;1.800;0.000;0.000;0.000
26/11/2007;15:07:00;0.402;0.216;244.670;1.800;0.000;0.000;0.000
26/11/2007;15:08:00;0.398;0.214;244.290;1.800;0.000;0.000;0.000
26/11/2007;15:09:00;0.396;0.212;244.060;1.800;0.000;0.000;0.000
26/11/2007;15:10:00;0.346;0.140;243.830;1.600;0.000;0.000;0.000
26/11/2007;15:11:00;0.324;0.106;244.050;1.400;0.000;0.000;0.000
26/11/2007;15:12:00;0.322;0.104;243.470;1.400;0.000;0.000;0.000
26/11/2007;15:13:00;0.320;0.106;243.650;1.400;0.000;0.000;0.000
26/11/2007;15:14:00;0.320;0.106;243.800;1.400;0.000;0.000;0.000
26/11/2007;15:15:00;0.318;0.104;243.440;1.400;0.000;0.000;0.000
26/11/2007;15:16:00;0.318;0.104;243.240;1.400;0.000;0.000;0.000
26/11/2007;15:17:00;0.316;0.102;242.640;1.400;0.000;0.000;0.000
26/11/2007;15:18:00;0.316;0.100;242.470;1.400;0.000;0.000;0.000
26/11/2007;15:19:00;0.280;0.050;242.360;1.200;0.000;0.000;0.000
26/11/2007;15:20:00;0.222;0.000;242.790;1.000;0.000;0.000;0.000
26/11/2007;15:21:00;0.222;0.000;243.040;1.000;0.000;0.000;0.000
26/11/2007;15:22:00;0.222;0.000;243.310;1.000;0.000;0.000;0.000
26/11/2007;15:23:00;0.224;0.000;244.410;1.000;0.000;0.000;0.000
26/11/2007;15:24:00;0.224;0.000;244.600;1.000;0.000;0.000;0.000
26/11/2007;15:25:00;0.224;0.000;244.250;1.000;0.000;0.000;0.000
26/11/2007;15:26:00;0.224;0.000;244.560;1.000;0.000;0.000;0.000
26/11/2007;15:27:00;0.224;0.000;244.700;1.000;0.000;0.000;0.000
26/11/2007;15:28:00;0.222;0.000;243.810;1.000;0.000;0.000;0.000
26/11/2007;15:29:00;0.222;0.000;243.700;1.000;0.000;0.000;0.000
26/11/2007;15:30:00;0.222;0.000;243.890;1.000;0.000;0.000;0.000
26/11/2007;15:31:00;0.224;0.000;244.300;1.000;0.000;0.000;0.000
26/11/2007;15:32:00;0.226;0.000;245.020;1.000;0.000;0.000;0.000
26/11/2007;15:33:00;0.296;0.054;244.740;1.400;0.000;0.000;0.000
26/11/2007;15:34:00;0.312;0.098;244.880;1.200;0.000;2.000;0.000
26/11/2007;15:35:00;0.308;0.098;244.830;1.200;0.000;1.000;0.000
26/11/2007;15:36:00;0.310;0.096;244.670;1.200;0.000;2.000;0.000
26/11/2007;15:37:00;0.312;0.098;245.150;1.200;0.000;1.000;0.000
26/11/2007;15:38:00;0.310;0.098;244.790;1.200;0.000;2.000;0.000
26/11/2007;15:39:00;0.310;0.096;244.680;1.200;0.000;1.000;0.000
26/11/2007;15:40:00;0.310;0.094;243.950;1.200;0.000;1.000;0.000
26/11/2007;15:41:00;0.310;0.094;244.390;1.200;0.000;2.000;0.000
26/11/2007;15:42:00;0.334;0.110;244.430;1.600;0.000;1.000;0.000
26/11/2007;15:43:00;0.386;0.204;244.920;1.800;0.000;2.000;0.000
26/11/2007;15:44:00;0.386;0.202;244.640;1.800;0.000;1.000;0.000
26/11/2007;15:45:00;0.456;0.274;243.980;2.200;0.000;2.000;0.000
26/11/2007;15:46:00;0.492;0.340;244.180;2.400;0.000;1.000;0.000
26/11/2007;15:47:00;0.464;0.306;244.030;2.200;0.000;1.000;0.000
26/11/2007;15:48:00;0.404;0.214;244.100;1.800;0.000;0.000;0.000
26/11/2007;15:49:00;0.400;0.212;243.810;1.800;0.000;0.000;0.000
26/11/2007;15:50:00;0.398;0.210;243.610;1.800;0.000;0.000;0.000
26/11/2007;15:51:00;0.398;0.212;244.140;1.800;0.000;0.000;0.000
26/11/2007;15:52:00;0.396;0.214;244.280;1.800;0.000;0.000;0.000
26/11/2007;15:53:00;0.394;0.214;244.490;1.800;0.000;0.000;0.000
26/11/2007;15:54:00;0.352;0.150;243.820;1.600;0.000;0.000;0.000
26/11/2007;15:55:00;0.330;0.106;243.980;1.400;0.000;0.000;0.000
26/11/2007;15:56:00;0.328;0.106;243.990;1.400;0.000;0.000;0.000
26/11/2007;15:57:00;0.326;0.106;243.950;1.400;0.000;0.000;0.000
26/11/2007;15:58:00;0.324;0.106;244.020;1.400;0.000;0.000;0.000
26/11/2007;15:59:00;0.318;0.104;243.650;1.400;0.000;0.000;0.000
26/11/2007;16:00:00;0.298;0.076;243.660;1.200;0.000;0.000;0.000
26/11/2007;16:01:00;0.224;0.000;243.840;1.000;0.000;0.000;0.000
26/11/2007;16:02:00;0.222;0.000;243.740;1.000;0.000;0.000;0.000
26/11/2007;16:03:00;0.224;0.000;244.120;1.000;0.000;0.000;0.000
26/11/2007;16:04:00;0.222;0.000;243.130;1.000;0.000;0.000;0.000
26/11/2007;16:05:00;0.224;0.000;243.890;1.000;0.000;0.000;0.000
26/11/2007;16:06:00;0.224;0.000;243.960;1.000;0.000;0.000;0.000
26/11/2007;16:07:00;0.222;0.000;243.280;1.000;0.000;0.000;0.000
26/11/2007;16:08:00;0.220;0.000;242.620;1.000;0.000;0.000;0.000
26/11/2007;16:09:00;0.220;0.000;242.360;1.000;0.000;0.000;0.000
26/11/2007;16:10:00;0.230;0.000;243.250;1.000;0.000;0.000;0.000
26/11/2007;16:11:00;0.230;0.000;243.950;1.000;0.000;0.000;0.000
26/11/2007;16:12:00;0.230;0.000;243.880;1.000;0.000;0.000;0.000
26/11/2007;16:13:00;0.230;0.000;243.540;1.000;0.000;0.000;0.000
26/11/2007;16:14:00;0.228;0.000;242.960;1.000;0.000;0.000;0.000
26/11/2007;16:15:00;0.228;0.000;243.280;1.000;0.000;0.000;0.000
26/11/2007;16:16:00;0.228;0.000;243.400;1.000;0.000;0.000;0.000
26/11/2007;16:17:00;0.228;0.000;243.010;1.000;0.000;0.000;0.000
26/11/2007;16:18:00;0.228;0.000;242.860;1.000;0.000;0.000;0.000
26/11/2007;16:19:00;0.228;0.000;243.650;1.000;0.000;0.000;0.000
26/11/2007;16:20:00;0.230;0.000;244.150;1.000;0.000;0.000;0.000
26/11/2007;16:21:00;0.228;0.000;244.120;1.000;0.000;0.000;0.000
26/11/2007;16:22:00;0.228;0.000;244.120;1.000;0.000;0.000;0.000
26/11/2007;16:23:00;0.228;0.000;243.700;1.000;0.000;0.000;0.000
26/11/2007;16:24:00;0.230;0.000;244.270;1.000;0.000;0.000;0.000
26/11/2007;16:25:00;0.228;0.000;244.160;1.000;0.000;0.000;0.000
26/11/2007;16:26:00;0.262;0.000;243.900;1.200;0.000;0.000;0.000
26/11/2007;16:27:00;0.418;0.196;243.760;2.000;0.000;0.000;0.000
26/11/2007;16:28:00;0.414;0.208;243.070;1.800;0.000;0.000;0.000
26/11/2007;16:29:00;0.412;0.208;243.180;1.800;0.000;0.000;0.000
26/11/2007;16:30:00;0.410;0.210;243.710;1.800;0.000;0.000;0.000
26/11/2007;16:31:00;0.408;0.208;243.240;1.800;0.000;0.000;0.000
26/11/2007;16:32:00;0.406;0.210;243.580;1.800;0.000;0.000;0.000
26/11/2007;16:33:00;0.402;0.208;243.010;1.800;0.000;0.000;0.000
26/11/2007;16:34:00;0.398;0.204;242.400;1.800;0.000;0.000;0.000
26/11/2007;16:35:00;0.398;0.206;242.760;1.800;0.000;0.000;0.000
26/11/2007;16:36:00;0.396;0.206;242.910;1.800;0.000;0.000;0.000
26/11/2007;16:37:00;0.390;0.206;242.950;1.800;0.000;0.000;0.000
26/11/2007;16:38:00;0.342;0.142;244.490;1.400;0.000;0.000;0.000
26/11/2007;16:39:00;0.320;0.108;245.010;1.400;0.000;0.000;0.000
26/11/2007;16:40:00;0.320;0.108;244.670;1.400;0.000;0.000;0.000
26/11/2007;16:41:00;0.320;0.110;244.800;1.400;0.000;0.000;0.000
26/11/2007;16:42:00;0.268;0.000;243.940;1.200;0.000;0.000;0.000
26/11/2007;16:43:00;0.222;0.000;244.080;1.000;0.000;0.000;0.000
26/11/2007;16:44:00;0.226;0.000;243.530;1.000;0.000;0.000;0.000
26/11/2007;16:45:00;0.226;0.000;242.920;1.000;0.000;0.000;0.000
26/11/2007;16:46:00;0.228;0.000;243.160;1.000;0.000;0.000;0.000
26/11/2007;16:47:00;0.228;0.000;243.420;1.000;0.000;0.000;0.000
26/11/2007;16:48:00;0.230;0.000;244.690;1.000;0.000;0.000;0.000
26/11/2007;16:49:00;0.228;0.000;244.430;1.000;0.000;0.000;0.000
26/11/2007;16:50:00;0.222;0.000;244.110;1.000;0.000;0.000;0.000
26/11/2007;16:51:00;0.222;0.000;244.580;1.000;0.000;0.000;0.000
26/11/2007;16:52:00;0.222;0.000;244.470;1.000;0.000;0.000;0.000
26/11/2007;16:53:00;0.222;0.000;244.370;1.000;0.000;0.000;0.000
26/11/2007;16:54:00;0.222;0.000;243.860;1.000;0.000;0.000;0.000
26/11/2007;16:55:00;0.220;0.000;243.500;1.000;0.000;0.000;0.000
26/11/2007;16:56:00;0.220;0.000;243.480;1.000;0.000;0.000;0.000
26/11/2007;16:57:00;0.222;0.000;243.910;1.000;0.000;0.000;0.000
26/11/2007;16:58:00;0.220;0.000;242.960;1.000;0.000;0.000;0.000
26/11/2007;16:59:00;0.224;0.000;242.070;1.000;0.000;0.000;0.000
26/11/2007;17:00:00;0.226;0.000;242.220;1.000;0.000;0.000;0.000
26/11/2007;17:01:00;0.226;0.000;242.130;1.000;0.000;0.000;0.000
26/11/2007;17:02:00;0.220;0.000;241.810;1.000;0.000;0.000;0.000
26/11/2007;17:03:00;0.218;0.000;241.500;1.000;0.000;0.000;0.000
26/11/2007;17:04:00;0.218;0.000;241.960;1.000;0.000;0.000;0.000
26/11/2007;17:05:00;0.218;0.000;241.940;1.000;0.000;0.000;0.000
26/11/2007;17:06:00;0.218;0.000;241.780;1.000;0.000;0.000;0.000
26/11/2007;17:07:00;0.216;0.000;241.060;1.000;0.000;0.000;0.000
26/11/2007;17:08:00;0.276;0.000;241.380;1.200;0.000;0.000;0.000
26/11/2007;17:09:00;0.328;0.094;241.120;1.400;0.000;0.000;0.000
26/11/2007;17:10:00;0.326;0.098;242.110;1.400;0.000;0.000;0.000
26/11/2007;17:11:00;0.356;0.118;241.140;1.600;0.000;0.000;0.000
26/11/2007;17:12:00;0.460;0.266;240.730;2.200;0.000;0.000;0.000
26/11/2007;17:13:00;0.478;0.312;239.450;2.400;0.000;1.000;0.000
26/11/2007;17:14:00;0.476;0.312;239.480;2.400;0.000;2.000;0.000
26/11/2007;17:15:00;0.474;0.312;239.570;2.400;0.000;1.000;0.000
26/11/2007;17:16:00;0.474;0.316;240.130;2.400;0.000;2.000;0.000
26/11/2007;17:17:00;0.470;0.310;239.170;2.200;0.000;1.000;0.000
26/11/2007;17:18:00;0.466;0.310;239.230;2.200;0.000;1.000;0.000
26/11/2007;17:19:00;0.466;0.316;240.090;2.200;0.000;2.000;0.000
26/11/2007;17:20:00;0.466;0.318;240.450;2.200;0.000;1.000;0.000
26/11/2007;17:21:00;0.462;0.312;239.530;2.200;0.000;2.000;0.000
26/11/2007;17:22:00;0.460;0.308;238.760;2.200;0.000;1.000;0.000
26/11/2007;17:23:00;0.432;0.268;238.310;2.000;0.000;1.000;0.000
26/11/2007;17:24:00;0.296;0.076;238.690;1.200;0.000;2.000;0.000
26/11/2007;17:25:00;0.294;0.074;237.960;1.200;0.000;1.000;0.000
26/11/2007;17:26:00;0.276;0.048;237.710;1.200;0.000;1.000;0.000
26/11/2007;17:27:00;0.214;0.000;239.320;1.000;0.000;0.000;0.000
26/11/2007;17:28:00;0.214;0.000;239.330;1.000;0.000;0.000;0.000
26/11/2007;17:29:00;0.216;0.000;240.190;1.000;0.000;0.000;0.000
26/11/2007;17:30:00;0.216;0.000;239.780;1.000;0.000;0.000;0.000
26/11/2007;17:31:00;0.216;0.000;239.660;1.000;0.000;0.000;0.000
26/11/2007;17:32:00;0.214;0.000;239.410;1.000;0.000;0.000;0.000
26/11/2007;17:33:00;0.216;0.000;240.070;1.000;0.000;0.000;0.000
26/11/2007;17:34:00;0.216;0.000;240.620;1.000;0.000;0.000;0.000
26/11/2007;17:35:00;0.216;0.000;239.810;1.000;0.000;0.000;0.000
26/11/2007;17:36:00;0.262;0.000;240.250;1.200;0.000;0.000;0.000
26/11/2007;17:37:00;0.596;0.048;239.740;2.400;0.000;0.000;0.000
26/11/2007;17:38:00;0.508;0.000;240.870;2.000;0.000;0.000;0.000
26/11/2007;17:39:00;0.512;0.000;240.850;2.000;0.000;0.000;0.000
26/11/2007;17:40:00;0.574;0.000;241.150;2.400;0.000;0.000;0.000
